,Name,Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Jupiter Tisserand Invariant,Epoch Osculation,Semi Major Axis,Asc Node Longitude,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,approach_year,approach_month,approach_day,Orbital Period,Orbit Uncertainity,Hazardous,approach_date,feature,Time Until Approach (days),Eccentricity,Average Orbital Velocity (km/s),Orbital Period (years),Heliocentric Distance (meters),Escape Velocity (km/s),Specific Orbital Energy (MJ/kg),Specific Angular Momentum (m^2/s),Perihelion Distance (m),Velocity at Perihelion (km/s),Velocity at Aphelion (km/s),Mean Motion (degrees/day),Synodic Period (years)
374,2352102,1997-07-15 07:00:00,2,117114.8057,72770.58577,0.227914218,100.70988334300175,34095480.0,21185950.0,3.2,2458000,2.090396861,305.4694712,68.1804752,3.461976401,2458408.415,226.9759403,0.7610904264177131,1997,7,15,2,0,True,1997-07-15,16310529.658798603,-9956,0.6561335627646641,20.603456465177363,3.022011794722782,312723370.40559995,92.14145845518821,-21.225120915622938,4862313941712885.0,107535071221.59996,45.21607589483997,9.388307364392556,0.3261490524586026,2.0
375,3515377,1997-07-15 07:00:00,0,37617.31785,23373.93841,0.04692899,18.25537682,7020477.0,23911784.835555866,3.455,2458000,2.180378368,57.21306986,200.9676144,3.408349571,2457699.623,92.10764014,0.306130272,1997,7,15,2,0,True,1997-07-15,3219843.44691499,-9956,0.5631917932328339,20.173837780230077,3.2192213191659422,326184603.8528,90.22014528729582,-20.349186539151923,5437553090604286.0,142480111884.00003,38.1635936321503,10.66418783057635,0.3061691588271785,2.0
376,3025767,1997-07-22 07:03:20,0,26208.61328,16285.01307,0.221061262,85.99282837,38424405.43229847,20548928.0,5.126265167737331,2457800,1.3582424092109981,220.0946418,127.3831632,1.320071247,2457976.422,189.0608106,0.937588822,1997,7,22,0,0,True,1997-07-22,28289799.502446085,-9949,-0.02810335029457056,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,5191622705672765.0,208903470284.73062,24.851778185382475,26.289005544893286,0.622720708140897,0.0
377,3483296,1997-07-22 07:03:20,0,24894.06,15468.20078,0.25822102652097634,100.70988334300175,66655532.0,41417828.0,4.982,2458000,1.285577428,172.1857897060477,185.14892384053795,1.602986261,2457451.363,100.8422475,0.676171274,1997,7,22,0,0,False,1997-07-22,51848710.58579289,-9949,0.24689981800147165,26.272738147359274,1.457472590144842,192322383.22880003,117.49525690509444,-34.51283848798536,4896404929296278.0,144838021812.0,33.80607431694848,20.41812850815544,0.6762571660230029,0.0
378,3617713,1997-07-22 07:03:20,1,50516.969113574676,52800.63438,0.40103109,156.0010834,59993396.0,23911784.835555866,6.055,2458000,1.3582424092109981,172.1857897060477,284.4250659,1.373892563,2458118.236,242.3901962,0.99892875,1997,7,22,0,1,False,1997-07-22,44169873.94381987,-9949,0.011522356895109054,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,5193329308517464.0,200851801411.13065,25.856523426877587,25.26745470494497,0.622720708140897,0.0
379,3631822,1997-07-22 07:03:20,1,50516.969113574676,31312.45573536955,0.200632457,78.04602051,30014188.0,23911784.835555866,5.126265167737331,2458000,1.15568945,337.7081471,185.14892384053795,1.502632956,2457976.422,41.37348378,0.793308944,1997,7,22,0,1,False,1997-07-22,25970807.296025764,-9949,0.3002047877135161,27.709831331685955,1.2422664640666647,172891141.71999997,123.92213300540662,-38.39173762152423,4569808366164198.0,120988393222.39995,37.77063439270585,20.32888154451455,0.7934097167374423,0.0
380,2471083,1997-07-22 07:03:20,1,50516.969113574676,15468.19526,0.445565083,100.70988334300175,38424405.43229847,41417860.0,5.126265167737331,2458000,1.285529414,88.50034523,113.3836032,1.602984798,2457976.422,182.73523715752074,0.676209156,1997,7,22,0,0,False,1997-07-22,29889946.518406514,-9949,0.24694525114926713,26.273228780812367,1.4573909399454643,192315200.3344,117.49745108460074,-34.514127528445364,4896254997182305.0,144823874887.99997,33.80834134543659,20.41752192205906,0.6762950532713197,0.0
381,2488490,1997-07-22 07:03:20,1,50516.969113574676,16284.85823,0.221059566,100.70988334300175,33070040.0,20548770.0,5.888,2458000,1.034084544,220.0665412,185.14892384053795,1.320352592,2457982.779,182.73523715752074,0.7610904264177131,1997,7,22,0,0,True,1997-07-22,31980015.746178683,-9949,0.27683234379722066,29.293848632753342,1.0514463279628181,154699047.78239998,131.0060737308515,-42.90647838593324,4354622461152140.0,111873347801.59998,38.924574500753984,22.04595885054678,0.9374004712891163,0.0
382,3781300,1997-07-22 07:03:20,1,46439.97057,28855.99172,0.269280886,104.7502594,38424405.43229847,25031222.0,5.126265167737331,2458000,1.029245674,142.7486732,21.20882238,1.438963721,2457976.422,196.4301731,0.94389894,1997,7,22,0,0,False,1997-07-22,37332588.71321568,-9949,0.39807604476751957,29.362628572977695,1.0440747998903055,153975152.8304,131.31366697451153,-43.1081978357323,4147455990277171.0,92681332999.20001,44.74963680456527,19.266390037531874,0.9440188418215919,0.0
383,3381260,1997-08-08 07:06:40,1,50516.969113574676,23718.16494,0.277926068,108.1132355,41577148.0,25834842.0,5.738,2458000,1.074678738,313.2112437,79.61515862,1.157173769,2457976.422,182.73523715752074,0.884679755,1997,8,8,0,0,False,1997-08-08,38687978.58360533,-9932,0.07676250407030927,28.735259818994397,1.1139636593624294,160771939.2048,128.50798861277954,-41.285757843255695,4606192221233018.0,148430682567.20004,31.03261496589578,26.607978662853846,0.884792134001637,0.0
384,3607823,1997-08-08 07:06:40,1,60249.02239,37436.3995,0.25822102652097634,38.5747261,14834697.0,9217853.0,7.351,2458000,0.773637791,329.7584559,194.2275916,1.192212743,2457976.422,280.1195771,0.7610904264177131,1997,8,8,0,2,False,1997-08-08,19175248.640355006,-9932,0.5410477058766123,33.86769332376667,0.6803925544559358,115736213.53359999,151.46092902611613,-57.35103255363548,3296451591005010.0,53117400714.39999,62.05973083527317,18.482527004786366,1.4486141520988507,0.0
385,3475236,1997-08-08 07:06:40,1,62932.49055,31312.45573536955,0.395442577,153.8271637,38424405.43229847,36758684.0,5.126265167737331,2458000,1.3582424092109981,172.1857897060477,185.14892384053795,2.249136364,2457976.422,223.1316654,0.57065162,1997,8,8,1,0,True,1997-08-08,28289799.502446085,-9932,0.6559167559099566,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,3920357802083572.0,69915328781.53069,56.072936656477566,11.651405713214153,0.622720708140897,inf
386,3755345,1997-08-08 07:06:40,1,50516.969113574676,33178.23071,0.168168997,65.41773987,38424405.43229847,23911784.835555866,5.126265167737331,2458000,1.037463617,136.7628698,39.2902499,1.136023914,2457976.422,142.2647526,0.7610904264177131,1997,8,8,0,0,True,1997-08-08,37036870.30819363,-9932,0.09500120812429413,29.246103929436757,1.0566042448847623,155204557.10320002,130.79255292648858,-42.76672975257081,4518598842103596.0,140459936672.0,32.170019075655446,26.587941805066816,0.9328244592421195,0.0
387,3771566,1997-08-08 07:06:40,0,28934.70435,31312.45573536955,0.07550389,29.37101364,38424405.43229847,7018525.5,5.044,2458000,1.263303456,176.5257728,72.1080575,1.8981149729040065,2457885.269,79.98591895,0.694132769,1997,8,8,0,1,False,1997-08-08,30415815.970267136,-9932,0.5025012113194176,26.503340398434585,1.4197587846432334,188990197.0176,118.5265415234322,-35.12135261376474,4330552634715275.0,94022394088.76062,46.05873607756758,15.250680155276873,0.6942209437466036,0.0
388,2424969,1997-08-15 06:53:20,1,50516.969113574676,24355.02636,0.455811707,177.3107605,68188464.0,42370344.0,4.863,2458000,1.323701114,130.5197895,73.30545163,1.49471599,2457976.422,176.2020087,0.647171185,1997,8,15,0,0,False,1997-08-15,51513489.92518866,-9925,0.12919447917001614,25.89163579917489,1.5227827191364973,198025686.6544,115.79091539124427,-33.51884021785573,5084239229446115.0,172441861204.79996,29.483787717924457,22.737133056671816,0.6472533940537896,0.0
389,3682230,1997-08-15 06:53:20,2,94956.33116,31312.45573536955,0.382689945,100.70988334300175,57249604.0,35573252.0,4.851,2458000,1.3582424092109981,146.3730685,185.14892384053795,1.730697999,2457976.422,109.7408604,0.696365586,1997,8,15,0,0,True,1997-08-15,42149769.151484706,-9925,0.27421878985899206,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,4994586697948821.0,147473708185.53067,33.867641625077574,19.29064154358523,0.622720708140897,0.0
390,3701883,1997-08-15 06:53:20,1,45660.40496,28371.59996,0.263565271,102.5268936,39428804.0,24499922.0,4.092,2458000,1.3582424092109981,74.49124208,250.7422433,2.535524147,2457669.893,182.73523715752074,0.463468603,1997,8,15,1,0,True,1997-08-15,29029283.53040026,-9925,0.8667685015614284,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,2590140852665932.5,27071716444.730732,95.67700880562674,6.828479931299391,0.622720708140897,inf
391,3249704,1997-08-22 06:56:40,1,50516.969113574676,26040.14254,0.363869867,141.5453796,54434160.0,33823820.0,3.417,2458000,2.285844838,139.6207517,185.14892384053795,1.8981149729040065,2458262.458,285.2923756,0.7610904264177131,1997,8,22,2,1,False,1997-08-22,23813584.848404307,-9918,-0.16962212773603547,19.702942183354654,3.455597564374857,341962387.7648,88.11423615745828,-19.410296534030817,6640030827566325.0,399966775583.1606,16.601456003151785,23.38384841708555,0.28522600360897743,2.0
392,2303262,1997-08-22 06:56:40,0,36341.93674,22581.46619,0.393523679,153.080719,58870308.0,36580312.0,5.602,2458000,1.094771874,342.9645183,189.761641,1.434889519,2458046.384,320.5198481,0.860436108,1997,8,22,0,0,False,1997-08-22,53774041.33055029,-9918,0.3106744455877388,28.47033916916989,1.1453506989203326,163777872.35040003,127.32322744947751,-40.52801062037846,4432078778666730.0,112896272658.40004,39.25797260001003,20.64702170604098,0.8605454070064822,0.0
393,2423709,1997-08-22 06:56:40,1,74173.71784,46088.66373,0.325092448,126.4609604,48633136.0,30219230.0,5.126265167737331,2458000,1.3582424092109981,307.6698583,304.7345249,2.067615659,2457816.608,101.4974885,0.551941684,1997,8,22,1,0,True,1997-08-22,35805932.48317946,-9918,0.5222729352127031,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,4429053023204367.0,97070826249.53072,45.627025073620196,14.3188939770195,0.622720708140897,inf
394,3465951,1997-08-22 06:56:40,0,29396.78773,31312.45573536955,0.064543681,25.10749054,38424405.43229847,5999710.0,5.771,2458000,1.059483137,323.8030849,104.1623706,1.257627133,2457936.045,58.2532115,0.903780571,1997,8,22,0,2,False,1997-08-22,36267123.17583443,-9918,0.18701949005159113,28.940593437755492,1.0904207602169507,158498677.2952,129.4262684720112,-41.877897426472806,4506112877243650.0,128856335493.59998,34.97005296621569,23.95072004433664,0.903895376287091,0.0
395,3664084,1997-08-22 06:56:40,1,50516.969113574676,44924.82456,0.394960135,153.6394958,59085196.0,23911784.835555866,3.289,2458000,2.254905924,178.8223432,82.01389631,3.527197933,2458057.475,343.4158778,0.291079374,1997,8,22,2,0,False,1997-08-22,26202953.910905596,-9918,0.5642328557738978,19.837650877045956,3.3856782184705736,337333926.2304,88.71667174996615,-19.676619615978105,5524948154630194.0,146999041684.00003,37.5849263460304,10.470484595245873,0.2911163494482348,2.0
396,3485809,1997-09-08 07:00:00,0,40241.33741,25004.40213,0.30748583,100.70988334300175,45999224.0,28582592.0,6.285,2458000,0.950863174,310.0379972,37.23917801,1.186467876,2458162.496,187.8006051,0.7610904264177131,1997,9,8,0,0,False,1997-09-08,48376280.8969611,-9901,0.24777981568986496,30.548890561056027,0.9271074694039011,142249130.8304,136.61879186344592,-46.661735725568896,4210043018509829.0,107002667411.2,39.3452155947765,23.719140952814474,1.0631197740228338,0.0
397,3636713,1997-09-08 07:00:00,1,52836.8971,32830.79309,0.112685189,43.83453751,16857464.0,10474743.0,5.126265167737331,2458000,2.17011874,203.8176028,88.97758537,3.416302841,2457665.839,103.1773559,0.7610904264177131,1997,9,8,0,0,False,1997-09-08,7767991.5339563405,-9901,0.5742469653987687,20.221469279494567,3.1965263156140384,324649763.504,90.43315982774708,-20.445390991077122,5374562372283734.0,138220621994.40005,38.88393999920997,10.516110760119743,0.30834292793182344,0.0
398,3759000,1997-09-08 07:00:00,1,58025.05345,36054.51169,0.117541255,45.72354889,17583922.0,10926142.0,5.126265167737331,2458000,0.811473868,170.1285309,29.10615944,1.273527127,2458100.848,224.6988564,1.348317793,1997,9,8,0,1,False,1997-09-08,21669116.768156976,-9901,0.5694000475194598,33.068704951815704,0.7309115862711486,121396490.65280001,147.88774440028766,-54.67696235951203,3300100295608225.5,52273323106.40002,63.1316338716599,17.321573672769077,1.3484890674614582,0.0
399,3427795,1997-09-15 07:03:20,2,86528.78242,53765.62039,0.386720935,150.434433,57852628.0,35947956.0,5.126265167737331,2458000,1.3582424092109981,28.85794682,206.9486778,1.597109567,2457976.422,182.73523715752074,0.816176585,1997,9,15,0,0,False,1997-09-15,42593742.919282384,-9894,0.1758648943436829,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,5112727107703355.0,167458537612.7307,30.53130154239846,21.398646684246597,0.622720708140897,0.0
400,3512702,1997-09-15 07:03:20,1,50516.969113574676,44659.98913,0.411580949,160.1049957,38424405.43229847,38258840.0,5.434,2458000,1.14748389,30.49504128,185.14892384053795,1.477117847,2457899.924,80.645481,0.801833466,1997,9,15,0,0,False,1997-09-15,33485790.752407398,-9894,0.28726674062500335,27.80873016947939,1.2290595726396976,171663589.944,124.36442205381033,-38.66627368194566,4572536023083212.0,122350349976.80002,37.372480127357655,20.692377680142737,0.8019353213698908,0.0
401,3629117,1997-09-15 07:03:20,1,66846.21413,31312.45573536955,0.225963018,100.70988334300175,38424405.43229847,23911784.835555866,5.126265167737331,2458000,1.205597144,172.1857897060477,185.14892384053795,1.668805614,2457976.422,97.15060229,0.744561813,1997,9,15,0,0,False,1997-09-15,31871679.211856585,-9894,0.38421496957361745,27.130222242502686,1.323598766946548,180357332.7424,121.33004235782558,-36.80244794637937,4517555427232473.0,111061345630.39998,40.676217288654186,18.095314854483615,0.7446563928442824,0.0
402,3738932,1997-09-15 07:03:20,1,50516.969113574676,20877.23144,0.336606227,130.9398193,50355576.0,31289504.0,5.99,2458000,1.3582424092109981,88.87947254,111.9793428,1.408169543,2458176.955,182.73523715752074,0.981188737,1997,9,15,0,1,False,1997-09-15,37074071.35759478,-9894,0.03675863266410939,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,5190164063570732.0,195723965203.1306,26.51777496018007,24.637381360126813,0.622720708140897,0.0
403,3747306,1997-09-15 07:03:20,1,67788.84877,31312.45573536955,0.330208367,128.4510498,49398468.0,30694786.0,5.126265167737331,2458000,1.3582424092109981,172.6347353,144.0981009,1.804143394,2457976.422,314.7129555,0.732077357,1997,9,15,0,0,False,1997-09-15,36369404.80211888,-9894,0.3282926389023777,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,4905820235041204.0,136486277093.53067,35.94368854884486,18.176446572202853,0.622720708140897,0.0
404,3760958,1997-09-15 07:03:20,1,50516.969113574676,31312.45573536955,0.403564599,156.9866333,60372404.0,23911784.835555866,5.182,2458000,1.222292111,3.758694481,129.0754122,1.453326112,2457795.707,149.3676755,0.72935936,1997,9,22,0,0,False,1997-09-22,49392778.9083145,-9894,0.1890170106808453,26.944302912974596,1.3511872896200248,182854899.80560002,120.4985858395136,-36.29977297330657,4838084628881074.0,148292213256.0,32.62534507141643,22.25249902727273,0.7294520093100714,0.0
405,2365449,1997-09-22 07:06:40,1,49467.0895,30736.92569,0.181621614,70.65081024,27170206.0,16882784.0,6.085,2458000,0.968377582,172.1857897060477,358.5166597,1.491802904,2458091.375,182.73523715752074,0.7610904264177131,1997,9,22,0,0,False,1997-09-22,28057450.425365176,-9887,0.540517801867082,30.271371168594335,0.9528403250403725,144869286.26720002,135.37768741020835,-45.817795621340224,3689573100206466.5,66564858096.000015,55.42824255533385,16.53229238708063,1.0344086595262378,0.0
406,3137689,1997-09-22 07:06:40,0,5603.17442,31312.45573536955,0.442188991,172.0115051,38424405.43229847,23911784.835555866,3.949,2458000,1.828534396,15.23178255,185.14892384053795,2.497706645,2457976.422,353.374252,0.7610904264177131,1997,9,22,1,0,False,1997-09-22,21013772.29564484,-9887,0.36596098518236464,22.029411201867322,2.47233740410958,273548745.6416,98.51852190334135,-24.26474789504787,5608087176533790.0,173440577191.19998,32.3343433662093,15.008653567033937,0.39866172057633564,inf
407,3514959,1997-09-22 07:06:40,2,85312.26867,53009.72605,0.417938305,162.5780029,38424405.43229847,38849792.0,5.126265167737331,2458000,0.912600698,21.52832411,25.48660351,1.8981149729040065,2457976.422,295.4537823,1.13053205,1997,9,22,0,0,False,1997-09-22,42104291.08426835,-9887,1.0798964728646379,31.18272454266928,0.8717144257981142,136525064.4208,139.4533836021191,-48.61811549519945,,-10907871104.839382,,,1.1306756595947671,0.0
408,2338292,1997-10-08 07:00:00,1,62782.23419,39010.4388,0.229657813,89.33689117,34356320.0,21348028.0,5.126265167737331,2458000,0.798722552,209.3266462,358.6539661,1.187863112,2457931.973,94.6173839,1.380734427,1997,10,8,0,0,False,1997-10-08,43014085.321582355,-9871,0.48720367169499945,33.331624695711675,0.7137513761479499,119488893.7792,149.0635572402441,-55.549860242788824,3478097094338038.5,61273466003.19998,56.76351153623979,19.57238329320901,1.3809098186078328,0.0
409,3445629,1997-10-08 07:00:00,2,86184.07812,53551.43454,0.298643234,116.1722183,44676392.0,27760622.0,4.257,2458000,1.50643979,42.9164897,22.67611182,1.8981149729040065,2457976.422,262.3105938,0.7610904264177131,1997,10,8,1,0,False,1997-10-08,29656938.363265086,-9871,0.2600005559492069,24.27049128710918,1.8487607215354742,225363392.584,108.54093673058499,-29.452837365882136,5281569565313465.0,166768785221.56064,31.670012816227185,18.599826616294248,0.533128095965254,inf
410,3653320,1997-10-08 07:00:00,1,58231.48501,36182.78022,0.25822102652097634,189.4569244,72859520.0,45272808.0,3.521,2458000,2.170183098,172.1857897060477,185.14892384053795,3.225662394,2457976.422,80.89472988,0.7610904264177131,1997,10,8,2,0,False,1997-10-08,33572982.88201856,-9871,0.48635495178849664,20.22116943775085,3.1966685130630075,324659391.4608,90.4318188947042,-20.44478467151145,5736236630907187.0,166759688779.19995,34.39822101432629,11.88711745470589,0.30832921190916407,2.0
411,3683471,1997-10-08 07:00:00,0,39726.85464,24684.72254,0.204258443,79.45653534,30556628.0,18987008.0,5.126265167737331,2458000,2.259422064,5.410387238,185.14892384053795,3.443719212,2457976.422,315.3663393,0.7610904264177131,1997,10,8,0,1,False,1997-10-08,13524090.291436581,-9871,0.5241593267896849,19.817815180374712,3.395854596521953,338009540.77439994,88.62796381769023,-19.637289926174518,5704672243946787.0,160838687433.5999,35.46828399915837,11.07315478055859,0.29024395931941216,0.0
412,3743127,1997-10-08 07:00:00,1,48472.52988,30118.94502,0.386157203,150.2151489,57768296.0,23911784.835555866,6.692,2458000,1.3582424092109981,144.4533847,185.14892384053795,1.8981149729040065,2457918.77,182.73523715752074,1.200260856,1997,10,8,0,1,False,1997-10-08,42531653.85518889,-9871,0.39747880056743323,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,4765774329666850.0,122428128889.49127,38.927118897395204,16.78337757895808,0.622720708140897,0.0
413,3616697,1997-10-15 07:03:20,1,50516.969113574676,57610.50194,0.3974,154.5885925,38424405.43229847,36940636.0,5.126265167737331,2458000,1.3582424092109981,216.9773177,26.19827109,1.8981149729040065,2458061.551,303.5170915,0.925168275,1997,10,8,0,0,False,1997-10-08,28289799.502446085,-9864,0.39747880056743323,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,4765774329666850.0,122428128889.49127,38.927118897395204,16.78337757895808,0.622720708140897,0.0
414,2003361,1997-10-15 07:03:20,0,21683.48947,13473.27711,0.336898756,131.0536041,50399336.0,31316694.0,5.126265167737331,2455114,1.3582424092109981,172.1857897060477,301.703155,1.599969673,2455219.776,281.9923703,0.7610904264177131,1997,10,15,0,0,True,1997-10-15,37106289.46513084,-9864,0.1779706348069494,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,5110761229704051.0,167030665755.13068,30.59774207687407,21.352181245091508,0.622720708140897,0.0
415,3392452,1997-10-15 07:03:20,1,48696.88934,30258.35327,0.133423347,51.90167999,38424405.43229847,12402475.0,6.341,2458000,1.3582424092109981,172.1857897060477,194.6893803,1.272118474,2457939.046,66.90398929,0.7610904264177131,1997,10,15,0,0,False,1997-10-15,28289799.502446085,-9864,-0.06340836851135256,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,5183222674334105.0,216077205125.53067,23.98782727369552,27.235836203990115,0.622720708140897,0.0
416,3648873,1997-10-15 07:03:20,1,50516.969113574676,26552.99947,0.132936704,51.71237564,19887048.0,12357238.0,7.283,2458000,1.3582424092109981,172.1857897060477,185.14892384053795,1.8981149729040065,2457976.422,337.329406,0.7610904264177131,1997,10,15,0,1,False,1997-10-15,14641751.6233736,-9864,0.39747880056743323,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,4765774329666850.0,122428128889.49127,38.927118897395204,16.78337757895808,0.622720708140897,0.0
417,3708363,1997-10-22 07:06:40,2,99330.4617,61720.08605,0.310473653,120.7742538,38424405.43229847,28860330.0,3.892,2458000,1.694635659,307.3766004,185.14892384053795,2.827175151,2457976.422,25.36021893,0.446775719,1997,10,15,0,0,False,1997-10-15,22674139.558099825,-9857,0.6683085452529123,22.88317523069207,2.2058071962970707,253517494.5864,102.33667071373381,-26.18198543192796,4315484381957633.0,84089586583.19995,51.320080848391434,10.203407710628579,0.44683247249448893,0.0
418,2450649,1997-10-22 07:06:40,1,54982.48626,34163.97875,0.158352856,61.59925842,23689250.0,14719817.0,6.335,2458000,1.3582424092109981,30.79596171,185.14892384053795,1.078130495,2457852.813,161.8850792,1.096133307,1997,10,22,0,0,False,1997-10-22,17441106.123141203,-9857,-0.20623116485790993,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,5082027230601060.0,245097806783.93063,20.73469076400668,31.50895964409993,0.622720708140897,0.0
419,3653259,1997-11-08 08:00:00,1,75039.27645,46626.48819,0.417491748,162.4042816,38424405.43229847,23911784.835555866,6.811,2458000,0.859650597,29.96095418,207.2818712,1.078763121,2457976.422,81.26682112,1.236576873,1997,10,22,0,1,False,1997-10-22,44697701.09669157,-9840,0.2548855602085971,32.128723577137464,0.7969590227570548,128603729.3112,143.68401989755918,-51.612743934805444,3995402946857474.0,95824495720.8,41.69500623826625,24.757278432752475,1.2367339539714517,0.0
420,3763275,1997-11-08 08:00:00,0,23407.35497,14544.42009,0.25822102652097634,90.19400787,34685944.0,23911784.835555866,5.871,2458000,1.3582424092109981,44.14761718,107.8931966,1.370681768,2458157.76,212.7041189,0.7610904264177131,1997,11,22,0,0,False,1997-11-22,25537373.715306856,-9840,0.009158423197982657,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,5193456269545007.0,201332136343.13065,25.795465959263414,25.327262378114206,0.622720708140897,0.0
421,3432563,1997-11-08 08:00:00,1,58291.59043,36220.1274,0.493541421,191.9876099,73832744.0,45877540.0,3.714,2458000,1.976298242,99.23176789,338.0013653,2.870801619,2457976.422,46.70053756,0.7610904264177131,1997,11,8,1,0,False,1997-11-08,37359110.29566154,-9840,0.4526155809837529,21.18986620144116,2.777996950459387,295654217.0032,94.76396252109538,-22.450521481748925,5586423514125175.0,161836511804.0001,34.51893180255197,13.007657137344653,0.3547974677238458,inf
422,3432642,1997-11-08 08:00:00,1,50516.969113574676,54846.57657,0.130353113,100.70988334300175,19500548.0,12117078.0,6.904,2458000,1.3582424092109981,37.55604628,158.1216186,1.374468298,2458101.469,225.3612921,0.7610904264177131,1997,11,8,0,0,False,1997-11-08,14357192.698266469,-9840,0.011946239256678481,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,5193303473600719.0,200765671455.13065,25.86748738447238,25.256745071736464,0.622720708140897,0.0
423,3507181,1997-11-08 08:00:00,1,73231.08568,45502.94877,0.293858432,114.310936,43960596.0,27315848.0,5.126265167737331,2458000,1.3582424092109981,176.081146,104.3033856,1.47177834,2458048.644,303.2814355,1.178094512,1997,11,8,0,0,False,1997-11-08,32365795.458806705,-9840,0.08359032969302937,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,5175497289021667.0,186208089171.93066,27.794159276523146,23.505964976887206,0.622720708140897,0.0
424,3648202,1997-11-08 08:00:00,1,50516.969113574676,25025.36504,0.354016033,100.70988334300175,38424405.43229847,32907846.0,4.805,2458000,1.36569934,170.5660886,216.5344762,1.67815731,2457752.346,153.2475306,0.7610904264177131,1997,11,8,0,1,False,1997-11-08,28135332.797552988,-9840,0.2287897202908511,25.490415043940065,1.5958265545862222,204308621.264,113.99660162586656,-32.4880629556163,5069776215078211.0,157564908952.0,32.17579503455715,20.194101137655668,0.6176274486315444,0.0
425,3358222,1997-11-15 08:03:20,0,35375.8912,21981.20306,0.025015358,100.70988334300175,3742244.25,23911784.835555866,5.126265167737331,2458000,0.934133381,47.27364766,126.5422881,1.205545277,2457976.422,258.2706395,0.7610904264177131,1997,11,15,0,0,False,1997-11-15,4006113.394635236,-9833,0.29054940281595587,30.82123315037987,0.9027476692074139,139746353.7976,137.8367449492388,-47.49742064550376,4121344253735876.5,99143134156.00003,41.56963857175436,22.851976720229263,1.0918070652377398,0.0
426,3740808,1997-11-15 08:03:20,1,50516.969113574676,22906.98367,0.030088715,11.70451069,4501208.0,2796920.75,3.276,2458000,1.3582424092109981,57.75195891,17.42766292,3.770544849,2457363.193,174.8002146,0.7610904264177131,1997,11,15,2,0,True,1997-11-15,3313994.592920087,-9833,1.7760470615774002,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,,-157687380574.4694,,,0.622720708140897,2.0
427,3752517,1997-11-15 08:03:20,1,50516.969113574676,40992.00443,0.257380724,100.1211014,38424405.43229847,23911784.835555866,5.126265167737331,2458000,1.281898886,200.1805954,150.9807824,1.8981149729040065,2458156.734,253.9040324,0.7610904264177131,1997,11,15,0,1,False,1997-11-15,29974599.285437297,-9833,0.4807056887511849,26.31040731830722,1.4512214648454134,191772073.3456,117.66371855888579,-34.61187666276171,4424397010285135.5,99586146744.7606,44.42783614898636,15.581166972297568,0.6791701385649964,0.0
428,3758834,1997-11-15 08:03:20,0,7495.943507,4657.687787,0.262635172,100.70988334300175,39289664.0,24413464.0,3.801,2458000,1.95293186,282.6386814,185.14892384053795,2.667900226,2457976.422,89.8924405,0.361138207,1997,11,15,1,0,False,1997-11-15,20118297.41975739,-9833,0.36610000617225835,21.316255217345454,2.7288751967702165,292158606.256,95.32919138343797,-22.719136824550365,5795370634227748.0,185199338702.4,31.292609762178625,14.520448755929287,0.36118408219404935,inf
429,3167348,1997-11-15 08:03:20,2,108578.7355,67466.60371,0.355476726,138.2804565,53178564.0,33043628.0,5.126265167737331,2458000,0.909172126,57.54541172,140.6721182,1.404673393,2457976.422,244.5353426,1.136933087,1997,11,15,0,0,False,1997-11-15,58491194.87853722,-9833,0.5450027039214353,31.241465681361454,0.8668065945773532,136012150.0496,139.71608196050198,-48.801458895984275,3562690831561561.5,61885160506.40001,57.56938824119421,16.953961258550947,1.1370775090239578,0.0
